date,delay,distance,origin,destination
03030748,0,479,Köln Hbf,Berlin Ostbahnhof
03030626,0,479,Köln Hbf,Berlin Ostbahnhof
03030547,0,471,Koblenz Hbf,Berlin Ostbahnhof
03030529,0,479,Köln Hbf,Berlin Ostbahnhof
03030545,0,479,Köln Hbf,Berlin Ostbahnhof
03030429,0,479,Köln Hbf,Berlin Ostbahnhof
03030538,30,400,Münster(Westf)Hbf,Berlin Ostbahnhof
03030631,0,251,Hannover Hbf,Berlin Ostbahnhof
03032013,35,749,Hamburg-Altona,Paris Est
03032013,15,694,Hamburg-Altona,Zürich HB
03031346,0,298,Köln Hbf,Norddeich Mole
03030820,0,453,Luxembourg,Norddeich Mole
03031354,20,365,Norddeich Mole,Koblenz Hbf
03030620,0,453,Luxembourg,Norddeich Mole
03031136,0,453,Norddeich Mole,Luxembourg
03030746,0,298,Köln Hbf,Norddeich Mole
03030953,20,453,Norddeich Mole,Luxembourg
03030834,130,270,Emden Hbf,Köln Hbf
03031815,0,432,Kiel Hbf,Köln Hbf
03031722,0,391,Hamburg-Altona,Koblenz Hbf
03031735,0,443,Oldenburg(Oldb),Dresden Hbf
03030609,5,432,Köln Hbf,Kiel Hbf
03031623,0,406,Dresden Hbf,Bremen Hbf
03031535,0,347,Oldenburg(Oldb),Leipzig Hbf
03031423,0,443,Dresden Hbf,Oldenburg(Oldb)
03031113,0,381,Köln Hbf,Leipzig Hbf
03031240,0,381,Leipzig Hbf,Köln Hbf
03031135,0,347,Oldenburg(Oldb),Leipzig Hbf
03031140,0,347,Leipzig Hbf,Oldenburg(Oldb)
03030913,0,381,Köln Hbf,Leipzig Hbf
03031040,0,381,Leipzig Hbf,Köln Hbf
03030823,0,443,Dresden Hbf,Oldenburg(Oldb)
03030713,0,381,Köln Hbf,Leipzig Hbf
03030840,0,381,Leipzig Hbf,Köln Hbf
03030735,0,347,Oldenburg(Oldb),Leipzig Hbf
03030510,0,381,Köln Hbf,Leipzig Hbf
03030639,0,381,Leipzig Hbf,Köln Hbf
03030535,0,443,Oldenburg(Oldb),Dresden Hbf
03030507,0,312,Hannover Hbf,Dresden Hbf
03030503,0,256,Magdeburg Hbf,Oldenburg(Oldb)
03031450,0,588,Schiphol (Airport),Berlin Ostbahnhof
03031250,0,584,Schiphol (Airport),Berlin Hbf (tief)
03031050,0,584,Schiphol (Airport),Berlin Hbf (tief)
03030850,5,584,Schiphol (Airport),Berlin Hbf (tief)
03030650,0,584,Schiphol (Airport),Berlin Hbf (tief)
03030640,0,338,Hannover Hbf,Schiphol (Airport)
03030721,0,422,Bad Bentheim,Berlin Hbf (tief)
03031340,0,435,Leipzig Hbf,Norddeich Mole
03030539,0,418,Leipzig Hbf,Emden Hbf
03030737,0,531,Norddeich Mole,Dresden Hbf
03031527,0,308,Stralsund Hbf,Hannover Hbf
03030759,0,308,Hannover Hbf,Stralsund Hbf
03030606,0,608,Koblenz Hbf,Ostseebad Binz
03030744,0,253,Hamburg Hbf,Ostseebad Binz
03030458,0,155,Rostock Hbf,Hamburg-Altona
03030643,0,304,Kassel-Wilhelmshöhe,Berlin Ostbahnhof
03031947,0,404,Hamburg-Altona,Wiesbaden Hbf
03031753,0,373,Dresden Hbf,Frankfurt(Main)Hbf
03031541,0,296,Leipzig Hbf,Frankfurt(Main)Hbf
03030206,0,341,Fulda,Praha hl.n.
03031229,0,584,Ostseebad Binz,Frankfurt(Main)Hbf
03031156,0,534,Westerland(Sylt),Frankfurt(Main)Hbf
03031741,0,303,Leipzig Hbf,Frankfurt(M) Flughafen
03031023,0,380,Dresden Hbf,Frankfurt(M) Flughafen
03030942,0,303,Leipzig Hbf,Frankfurt(M) Flughafen
03030747,0,303,Leipzig Hbf,Frankfurt(M) Flughafen
03030549,0,303,Leipzig Hbf,Frankfurt(M) Flughafen
03030517,0,201,Erfurt Hbf,Frankfurt(M) Flughafen
03031614,0,393,Hamburg-Altona,Frankfurt(Main)Hbf
03031834,0,364,Amsterdam Centraal,Frankfurt(Main)Hbf
03031825,0,317,Bruxelles-Midi,Frankfurt(Main)Hbf
03031634,0,364,Amsterdam Centraal,Frankfurt(Main)Hbf
03031425,0,317,Bruxelles-Midi,Frankfurt(Main)Hbf
03031623,0,30,Wiesbaden Hbf,Frankfurt(Main)Hbf
03031234,0,364,Amsterdam Centraal,Frankfurt(Main)Hbf
03031611,0,303,Frankfurt(M) Flughafen,Leipzig Hbf
03030922,0,393,Hamburg-Altona,Frankfurt(Main)Hbf
03031419,0,152,Köln Hbf,Frankfurt(Main)Hbf
03031034,0,364,Amsterdam Centraal,Frankfurt(Main)Hbf
03031411,0,303,Frankfurt(M) Flughafen,Leipzig Hbf
03030722,0,393,Hamburg-Altona,Frankfurt(Main)Hbf
03031025,0,317,Bruxelles-Midi,Frankfurt(Main)Hbf
03031211,0,380,Frankfurt(M) Flughafen,Dresden Hbf
03030704,0,364,Amsterdam Centraal,Frankfurt(Main)Hbf
03031011,0,303,Frankfurt(M) Flughafen,Leipzig Hbf
03030625,15,317,Bruxelles-Midi,Frankfurt(Main)Hbf
03032222,0,393,Hamburg-Altona,Frankfurt(Main)Hbf
03030320,0,152,Köln Hbf,Frankfurt(Main)Hbf
03032031,0,614,Amsterdam Centraal,Zürich HB
03032324,0,393,Frankfurt(Main)Hbf,Hamburg-Altona
03032052,0,145,Frankfurt(Main)Hbf,Kassel-Wilhelmshöhe
03031553,0,402,Dresden Hbf,Wiesbaden Hbf
03032022,0,296,Frankfurt(Main)Hbf,Leipzig Hbf
03032016,0,152,Frankfurt(Main)Hbf,Köln Hbf
03031823,0,324,Wiesbaden Hbf,Leipzig Hbf
03031353,0,402,Dresden Hbf,Wiesbaden Hbf
03031829,10,317,Frankfurt(Main)Hbf,Bruxelles-Midi
03031153,15,402,Dresden Hbf,Wiesbaden Hbf
03031629,0,364,Frankfurt(Main)Hbf,Amsterdam Centraal
03031542,0,393,Frankfurt(Main)Hbf,Hamburg-Altona
03031423,0,402,Wiesbaden Hbf,Dresden Hbf
03031517,0,152,Frankfurt(Main)Hbf,Köln Hbf
03030953,0,402,Dresden Hbf,Wiesbaden Hbf
03031416,0,317,Frankfurt(Main)Hbf,Bruxelles-Midi
03031344,0,393,Frankfurt(Main)Hbf,Hamburg-Altona
03031329,0,364,Frankfurt(Main)Hbf,Amsterdam Centraal
03031223,0,402,Wiesbaden Hbf,Dresden Hbf
03030753,0,402,Dresden Hbf,Wiesbaden Hbf
03031023,0,402,Wiesbaden Hbf,Dresden Hbf
03030548,0,402,Dresden Hbf,Wiesbaden Hbf
03031016,10,317,Frankfurt(Main)Hbf,Bruxelles-Midi
03030927,0,364,Frankfurt(Main)Hbf,Amsterdam Centraal
03030823,5,402,Wiesbaden Hbf,Dresden Hbf
03030500,0,324,Leipzig Hbf,Wiesbaden Hbf
03030816,0,152,Frankfurt(Main)Hbf,Köln Hbf
03030729,0,364,Frankfurt(Main)Hbf,Amsterdam Centraal
03030720,0,373,Frankfurt(Main)Hbf,Dresden Hbf
03030649,0,423,Frankfurt(Main)Hbf,Berlin Hbf (tief)
03030638,0,534,Frankfurt(Main)Hbf,Westerland(Sylt)
03030625,0,317,Frankfurt(Main)Hbf,Bruxelles-Midi
03030618,0,296,Frankfurt(Main)Hbf,Leipzig Hbf
03030500,0,404,Wiesbaden Hbf,Hamburg-Altona
03030542,0,393,Frankfurt(Main)Hbf,Hamburg-Altona
03030504,0,393,Frankfurt(Main)Hbf,Hamburg-Altona
03031346,0,389,Düsseldorf Hbf,Leipzig Hbf
03031253,0,484,Dresden Hbf,Düsseldorf Hbf
03030546,20,484,Düsseldorf Hbf,Dresden Hbf
03030603,0,389,Leipzig Hbf,Düsseldorf Hbf
03032102,0,259,Hamburg-Altona,Berlin Südkreuz
03031443,0,522,Warszawa Wschodnia,Berlin Hbf
03030938,0,522,Warszawa Wschodnia,Berlin Hbf
03030643,0,522,Warszawa Wschodnia,Berlin Hbf
03030925,0,692,Budapest-Keleti pu,Berlin Hbf (tief)
03030654,0,169,Dresden Hbf,Berlin Gesundbrunnen
03031829,0,635,Praha hl.n.,Koebenhavn H
03031829,5,710,Praha hl.n.,Amsterdam Centraal
03030708,0,532,Krakow Glowny,Berlin Hbf (tief)
03031552,0,259,Hamburg-Altona,Berlin Südkreuz
03031352,0,259,Hamburg-Altona,Berlin Südkreuz
03031152,15,259,Hamburg-Altona,Berlin Südkreuz
03030952,5,259,Hamburg-Altona,Berlin Südkreuz
03032248,0,259,Berlin Südkreuz,Hamburg-Altona
03032147,0,241,Berlin-Lichtenberg,Erfurt Hbf
03032147,0,672,Berlin-Lichtenberg,Zürich HB
03032116,0,259,Berlin Südkreuz,Hamburg-Altona
03031852,40,296,Hamburg-Altona,Leipzig Hbf
03031456,0,429,Westerland(Sylt),Berlin Südkreuz
03032027,0,479,Berlin Ostbahnhof,Köln Hbf
03032010,0,505,Berlin-Lichtenberg,München Ost
03031937,5,317,Berlin Ostbahnhof,Bremen Hbf
03031937,0,479,Berlin Ostbahnhof,Köln Hbf
03030526,0,820,Villach Hbf,Hamburg-Altona
03031751,0,296,Leipzig Hbf,Hamburg-Altona
03031843,35,881,Berlin Südkreuz,Paris Est
03031652,0,612,Hamburg-Altona,München Hbf
03031652,0,288,Hamburg-Altona,Eisenach
03031611,0,380,Hamburg-Altona,Dresden Hbf
03031219,5,429,Emden Hbf,Berlin Ostbahnhof
03031819,0,479,Berlin Ostbahnhof,Köln Hbf
03031819,0,479,Berlin Ostbahnhof,Köln Hbf
03031801,0,361,Berlin Hbf (tief),Osnabrück Hbf
03030525,30,932,Budapest-Keleti pu,Hamburg-Altona
03031551,0,293,Leipzig Hbf,Hamburg Hbf
03031657,0,479,Berlin Ostbahnhof,Köln Hbf
03031452,0,296,Hamburg-Altona,Leipzig Hbf
03031619,0,479,Berlin Ostbahnhof,Köln Hbf
03031619,0,479,Berlin Ostbahnhof,Köln Hbf
03030839,0,131,Zell am See,München Hbf
03032251,0,306,Venezia Santa Lucia,München Hbf
03031905,0,698,Roma Termini,München Hbf
03031215,5,478,Kiel Hbf,Frankfurt(Main)Hbf
03032023,0,323,Wiesbaden Hbf,München Hbf
03031640,0,597,Wien Westbahnhof,Frankfurt(Main)Hbf
03032102,5,345,Nürnberg Hbf,Dortmund Hbf
03031122,0,605,Hamburg-Altona,Passau Hbf
03031440,0,735,Wien Westbahnhof,Dortmund Hbf
03031621,0,597,Frankfurt(Main)Hbf,Wien Westbahnhof
03031339,0,612,Hamburg-Altona,München Hbf
03031240,0,745,Wien Westbahnhof,Hamburg-Altona
03031416,0,597,Frankfurt(Main)Hbf,Wien Westbahnhof
03031147,0,612,Hamburg-Altona,München Hbf
03031227,0,455,Köln Hbf,München Hbf
03031040,0,735,Wien Westbahnhof,Dortmund Hbf
03031033,0,507,Berlin Gesundbrunnen,München Hbf
03031053,0,492,Essen Hbf,München Hbf
03030857,0,605,Hamburg-Altona,Passau Hbf
03030837,0,735,Dortmund Hbf,Wien Westbahnhof
03030947,0,612,Hamburg-Altona,München Hbf
03030824,0,454,Köln Messe/Deutz,München Hbf
03031019,0,455,Köln Hbf,München Hbf
03030840,0,597,Wien Westbahnhof,Frankfurt(Main)Hbf
03031112,0,605,Passau Hbf,Hamburg-Altona
03030816,10,477,Dortmund Hbf,München Hbf
03030747,0,745,Hamburg-Altona,Wien Westbahnhof
03030636,0,477,Dortmund Hbf,München Hbf
03030724,0,477,Dortmund Hbf,München Hbf
03030640,0,597,Wien Westbahnhof,Frankfurt(Main)Hbf
03030641,0,604,Oldenburg(Oldb),München Hbf
03030437,0,735,Dortmund Hbf,Wien Westbahnhof
03030541,0,612,Hamburg-Altona,München Hbf
03030502,0,477,Dortmund Hbf,München Hbf
03030430,0,507,Berlin Gesundbrunnen,München Hbf
03030718,0,605,Passau Hbf,Hamburg-Altona
03030423,0,477,Dortmund Hbf,München Hbf
03030622,0,597,Frankfurt(Main)Hbf,Wien Westbahnhof
03030656,0,301,Fulda,München Hbf
03030422,0,455,Köln Hbf,München Hbf
03030511,30,678,Passau Hbf,Kiel Hbf
03030634,0,434,Nürnberg Hbf,Bremen Hbf
03030634,20,464,Nürnberg Hbf,Hamburg-Altona
03030600,0,345,Nürnberg Hbf,Dortmund Hbf
03030530,0,464,Nürnberg Hbf,Hamburg-Altona
03030504,0,381,Nürnberg Hbf,Berlin Gesundbrunnen
03032103,0,306,München Hbf,Venezia Santa Lucia
03032103,0,698,München Hbf,Roma Termini
03031916,0,361,München Hbf,Leipzig Hbf
03031850,0,477,München Hbf,Dortmund Hbf
03031036,0,707,Hamburg-Altona,Innsbruck Hbf
03031624,0,642,Garmisch-Partenkirchen,Bremen Hbf
03031815,0,612,München Hbf,Hamburg-Altona
03031731,0,98,München Hbf,Innsbruck Hbf
03031723,0,354,München Hbf,Wien Westbahnhof
03031716,0,507,München Hbf,Berlin Gesundbrunnen
03031650,0,477,München Hbf,Dortmund Hbf
03031615,0,477,München Hbf,Dortmund Hbf
03031411,0,519,Garmisch-Partenkirchen,Dortmund Hbf
03031531,0,305,München Hbf,Verona Porta Nuova
03031527,0,354,München Hbf,Wien Westbahnhof
03031516,0,612,München Hbf,Hamburg-Altona
03031510,0,150,München Hbf,Schwarzach-St.Veit
03030831,0,605,Berlin Gesundbrunnen,Innsbruck Hbf
03031450,0,455,München Hbf,Köln Hbf
03031416,0,612,München Hbf,Hamburg-Altona
03031350,0,477,München Hbf,Dortmund Hbf
03031331,0,305,München Hbf,Verona Porta Nuova
03031327,0,566,München Hbf,Budapest-Keleti pu
03031316,0,504,München Hbf,Berlin Hbf (tief)
03030643,0,679,Hamburg-Altona,Garmisch-Partenkirchen
03031250,0,476,München Hbf,Hamm(Westf)
03031234,25,98,München Hbf,Innsbruck Hbf
03031039,0,679,Garmisch-Partenkirchen,Hamburg-Altona
03030624,0,519,Dortmund Hbf,Garmisch-Partenkirchen
03031150,0,492,München Hbf,Essen Hbf
03031131,0,306,München Hbf,Venezia Santa Lucia
03031127,0,566,München Hbf,Budapest-Keleti pu
03030733,0,602,Innsbruck Hbf,Berlin Hbf (tief)
03031050,0,455,München Hbf,Köln Hbf
03031050,0,477,München Hbf,Dortmund Hbf
03031016,0,612,München Hbf,Hamburg-Altona
03030950,0,492,München Hbf,Essen Hbf
03030931,0,404,München Hbf,Bologna Centrale
03030728,0,602,Innsbruck Hbf,Berlin Hbf (tief)
03030729,5,217,Nürnberg Hbf,Garmisch-Partenkirchen
03030850,0,455,München Hbf,Köln Hbf
03030816,0,612,München Hbf,Hamburg-Altona
03030750,0,492,München Hbf,Essen Hbf
03030731,0,305,München Hbf,Verona Porta Nuova
03030727,0,566,München Hbf,Budapest-Keleti pu
03030716,10,612,München Hbf,Hamburg-Altona
03030650,0,477,München Hbf,Dortmund Hbf
03030614,0,612,München Hbf,Hamburg-Altona
03030514,0,507,München Hbf,Berlin Gesundbrunnen
03031643,0,268,Klagenfurt Hbf,München Hbf
03030827,0,268,München Hbf,Klagenfurt Hbf
03031816,0,241,Zürich HB,München Hbf
03031833,0,241,München Hbf,Zürich HB
03031633,0,241,München Hbf,Zürich HB
03031316,0,241,Zürich HB,München Hbf
03031233,0,241,München Hbf,Zürich HB
03030916,0,241,Zürich HB,München Hbf
03030926,10,115,Oberstdorf,Augsburg Hbf
03030716,0,241,Zürich HB,München Hbf
03030717,0,241,München Hbf,Zürich HB
03031747,0,612,Hamburg-Altona,München Hbf
03032255,0,149,München Hbf,Nürnberg Hbf
03031954,35,702,Innsbruck Hbf,Paris Est
03031954,0,735,Innsbruck Hbf,Amsterdam Centraal
03031630,0,507,Berlin Gesundbrunnen,München Hbf
03032150,0,614,München Ost,Hamburg-Altona
03032150,0,505,München Ost,Berlin-Lichtenberg
03031810,0,968,Koebenhavn H,Basel SBB
03031423,0,289,Aarhus,Hamburg Hbf
03030757,0,455,Aarhus,Berlin Ostbahnhof
03030930,0,289,Hamburg Hbf,Aarhus
03031810,0,635,Koebenhavn H,Praha hl.n.
03031810,5,621,Koebenhavn H,Amsterdam Centraal
03031728,0,289,Hamburg Hbf,Koebenhavn H
03031545,0,289,Koebenhavn H,Hamburg Hbf
03031528,0,289,Hamburg Hbf,Koebenhavn H
03031145,0,289,Koebenhavn H,Hamburg Hbf
03030945,25,289,Koebenhavn H,Hamburg Hbf
03031647,0,612,Hamburg-Altona,München Hbf
03031714,0,583,Bremen Hbf,München Hbf
03031543,0,507,Berlin Gesundbrunnen,München Hbf
03032050,0,304,München Hbf,Frankfurt(Main)Hbf
03031547,0,612,Hamburg-Altona,München Hbf
03031432,0,507,Berlin Gesundbrunnen,München Hbf
03031447,0,612,Hamburg-Altona,München Hbf
03031514,0,583,Bremen Hbf,München Hbf
03031344,0,507,Berlin Gesundbrunnen,München Hbf
03031247,10,612,Hamburg-Altona,München Hbf
03031314,10,583,Bremen Hbf,München Hbf
03030901,0,672,Warnemünde,München Hbf
03031705,0,612,München Hbf,Hamburg-Altona
03031114,0,583,Bremen Hbf,München Hbf
03031047,0,612,Hamburg-Altona,München Hbf
03030752,0,612,Hamburg-Altona,München Hbf
03031449,0,507,München Hbf,Berlin Gesundbrunnen
03030816,5,640,Lübeck Hbf,München Hbf
03030914,5,583,Bremen Hbf,München Hbf
03030546,0,612,Hamburg-Altona,München Hbf
03031356,0,115,Augsburg Hbf,Oberstdorf
03031319,0,504,München Hbf,Berlin Hbf (tief)
03031239,0,612,München Hbf,Hamburg-Altona
03031239,0,583,München Hbf,Bremen Hbf
03030633,0,507,Berlin Gesundbrunnen,München Hbf
03030540,0,507,Berlin Gesundbrunnen,München Hbf
03031119,5,612,München Hbf,Hamburg-Altona
03031047,0,583,München Hbf,Bremen Hbf
03031047,0,612,München Hbf,Hamburg-Altona
03030440,0,612,Hamburg-Altona,München Hbf
03030919,0,507,München Hbf,Berlin Gesundbrunnen
03030905,5,612,München Hbf,Hamburg-Altona
03030905,0,583,München Hbf,Bremen Hbf
03030710,0,507,München Hbf,Berlin Gesundbrunnen
03030615,0,149,Nürnberg Hbf,München Hbf
03030654,10,612,München Hbf,Hamburg-Altona
03030654,0,583,München Hbf,Bremen Hbf
03030458,25,504,München Hbf,Berlin Hbf (tief)
03031742,0,151,Berlin Gesundbrunnen,Leipzig Hbf
03030714,0,693,Hamburg-Altona,Berchtesgaden Hbf
03030800,0,62,Stuttgart Hbf,Karlsruhe Hbf
03031310,0,816,Budapest-Keleti pu,Frankfurt(Main)Hbf
03031806,10,527,Berlin Ostbahnhof,Karlsruhe Hbf
03031924,0,289,Dortmund Hbf,Karlsruhe Hbf
03031928,0,323,München Hbf,Wiesbaden Hbf
03031708,0,511,Berlin Ostbahnhof,Stuttgart Hbf
03031906,0,485,Paris Est,Frankfurt(Main)Hbf
03031837,0,477,Dortmund Hbf,München Hbf
03031828,5,304,München Hbf,Frankfurt(Main)Hbf
03031137,0,670,Graz Hbf,Saarbrücken Hbf
03031606,0,518,Hamburg-Altona,Karlsruhe Hbf
03031728,0,508,München Hbf,Münster(Westf)Hbf
03031503,0,504,Berlin Ostbahnhof,München Hbf
03031509,0,533,Hamburg-Altona,Stuttgart Hbf
03031637,20,477,Dortmund Hbf,München Hbf
03031628,0,504,München Hbf,Berlin Hbf (tief)
03031528,0,612,München Hbf,Hamburg-Altona
03031308,0,511,Berlin Ostbahnhof,Stuttgart Hbf
03031727,0,533,Stuttgart Hbf,Hamburg-Altona
03031309,0,533,Hamburg-Altona,Stuttgart Hbf
03031656,0,485,Frankfurt(Main)Hbf,Paris Est
03031437,0,477,Dortmund Hbf,München Hbf
03031428,0,504,München Hbf,Berlin Ostbahnhof
03030843,0,739,Klagenfurt Hbf,Dortmund Hbf
03031328,0,477,München Hbf,Dortmund Hbf
03031108,0,504,Berlin Ostbahnhof,München Hbf
03031310,0,485,Paris Est,Frankfurt(Main)Hbf
03031527,10,533,Stuttgart Hbf,Hamburg-Altona
03031109,0,533,Hamburg-Altona,Stuttgart Hbf
03031237,0,477,Dortmund Hbf,München Hbf
03031228,0,504,München Hbf,Berlin Ostbahnhof
03031128,0,477,München Hbf,Dortmund Hbf
03030908,0,504,Berlin Ostbahnhof,München Hbf
03031248,0,154,Saarbrücken Hbf,Frankfurt(Main)Hbf
03031327,0,533,Stuttgart Hbf,Hamburg-Altona
03030909,0,533,Hamburg-Altona,Stuttgart Hbf
03031301,0,485,Frankfurt(Main)Hbf,Paris Est
03031037,0,477,Dortmund Hbf,München Hbf
03031028,0,504,München Hbf,Berlin Ostbahnhof
03030928,0,477,München Hbf,Dortmund Hbf
03030659,0,504,Berlin Ostbahnhof,München Hbf
03030910,0,485,Paris Est,Frankfurt(Main)Hbf
03031123,0,533,Stuttgart Hbf,Hamburg-Altona
03030612,0,619,Kiel Hbf,Stuttgart Hbf
03030523,0,612,Hamburg-Altona,München Hbf
03030828,0,504,München Hbf,Berlin Ostbahnhof
03030631,0,766,Münster(Westf)Hbf,Klagenfurt Hbf
03030728,0,477,München Hbf,Dortmund Hbf
03030519,0,504,Berlin Ostbahnhof,München Hbf
03030706,0,485,Paris Est,Frankfurt(Main)Hbf
03030927,0,533,Stuttgart Hbf,Hamburg-Altona
03030504,0,533,Hamburg-Altona,Stuttgart Hbf
03030901,0,485,Frankfurt(Main)Hbf,Paris Est
03030601,0,508,Münster(Westf)Hbf,München Hbf
03030851,0,511,Stuttgart Hbf,Berlin Ostbahnhof
03030527,0,477,München Hbf,Dortmund Hbf
03030520,0,488,Hannover Hbf,München Hbf
03030643,5,520,Saarbrücken Hbf,Dresden Hbf
03030727,0,533,Stuttgart Hbf,Hamburg-Altona
03030555,0,455,Köln Hbf,München Hbf
03030651,0,511,Stuttgart Hbf,Berlin Ostbahnhof
03030533,0,670,Saarbrücken Hbf,Graz Hbf
03030600,40,485,Frankfurt(Main)Hbf,Paris Est
03030325,0,477,München Hbf,Dortmund Hbf
03030445,0,843,Wiesbaden Hbf,Budapest-Keleti pu
03031906,0,62,Karlsruhe Hbf,Stuttgart Hbf
03031525,0,690,Paris Est,München Hbf
03031654,15,508,Stuttgart Hbf,Paris Est
03031125,5,508,Paris Est,Stuttgart Hbf
03031254,0,508,Stuttgart Hbf,Paris Est
03030725,0,508,Paris Est,Stuttgart Hbf
03030626,25,690,München Hbf,Paris Est
03030654,0,508,Stuttgart Hbf,Paris Est
03030700,0,240,Karlsruhe Hbf,Köln Hbf
03030558,0,527,Karlsruhe Hbf,Berlin Ostbahnhof
03031910,0,163,Zürich HB,Stuttgart Hbf
03031956,0,163,Stuttgart Hbf,Zürich HB
03031710,0,163,Zürich HB,Stuttgart Hbf
03031757,0,163,Stuttgart Hbf,Zürich HB
03031510,0,163,Zürich HB,Stuttgart Hbf
03031556,0,163,Stuttgart Hbf,Zürich HB
03031310,0,163,Zürich HB,Stuttgart Hbf
03031356,0,163,Stuttgart Hbf,Zürich HB
03031110,0,163,Zürich HB,Stuttgart Hbf
03031156,0,163,Stuttgart Hbf,Zürich HB
03030910,0,163,Zürich HB,Stuttgart Hbf
03030956,0,163,Stuttgart Hbf,Zürich HB
03030710,0,163,Zürich HB,Stuttgart Hbf
03032037,10,328,Dortmund Hbf,Stuttgart Hbf
03031709,0,533,Hamburg-Altona,Stuttgart Hbf
03031029,0,695,Ostseebad Binz,Stuttgart Hbf
03032020,0,152,Frankfurt(Main)Hbf,Stuttgart Hbf
03032009,0,152,Stuttgart Hbf,Frankfurt(Main)Hbf
03030926,0,684,Westerland(Sylt),Stuttgart Hbf
03031028,0,570,Klagenfurt Hbf,Frankfurt(Main)Hbf
03031741,0,288,Stuttgart Hbf,Köln Hbf
03030722,0,671,Stralsund Hbf,Stuttgart Hbf
03031620,0,409,Frankfurt(Main)Hbf,Salzburg Hbf
03031605,5,152,Stuttgart Hbf,Frankfurt(Main)Hbf
03030757,0,533,Hamburg-Altona,Stuttgart Hbf
03031420,0,152,Frankfurt(Main)Hbf,Stuttgart Hbf
03030544,0,600,Graz Hbf,Frankfurt(Main)Hbf
03031220,5,600,Frankfurt(Main)Hbf,Graz Hbf
03030621,5,456,Linz Hbf,Frankfurt(Main)Hbf
03031137,0,533,Stuttgart Hbf,Hamburg-Altona
03031020,0,152,Frankfurt(Main)Hbf,Stuttgart Hbf
03030545,0,409,Salzburg Hbf,Frankfurt(Main)Hbf
03030937,0,533,Stuttgart Hbf,Hamburg-Altona
03030537,0,328,Dortmund Hbf,Stuttgart Hbf
03030822,15,570,Frankfurt(Main)Hbf,Klagenfurt Hbf
03030805,0,684,Stuttgart Hbf,Westerland(Sylt)
03030732,15,158,Wiesbaden Hbf,Stuttgart Hbf
03030737,0,671,Stuttgart Hbf,Stralsund Hbf
03030603,0,152,Stuttgart Hbf,Frankfurt(Main)Hbf
03030556,0,304,Frankfurt(Main)Hbf,Zürich HB
03030508,0,533,Stuttgart Hbf,Hamburg-Altona
03030601,5,534,Magdeburg Hbf,Oberstdorf
03030947,0,554,Oberstdorf,Hannover Hbf
03030435,20,189,Stuttgart Hbf,München Hbf
03032247,0,189,München Hbf,Stuttgart Hbf
03031458,0,358,Landeck-Zams,Frankfurt(Main)Hbf
03030646,0,358,Frankfurt(Main)Hbf,Landeck-Zams
03031653,0,710,Brig,Amsterdam Centraal
03031653,80,817,Brig,Hamburg-Altona
03032112,0,224,Basel SBB,Mannheim Hbf
03031942,0,672,Zürich HB,Berlin-Lichtenberg
03031942,0,527,Zürich HB,Praha hl.n.
03031402,0,692,Berlin Ostbahnhof,Basel SBB
03031900,0,304,Zürich HB,Frankfurt(Main)Hbf
03031655,0,380,Köln Hbf,Basel SBB
03031826,0,968,Basel SBB,Koebenhavn H
03031204,0,761,Berlin Ostbahnhof,Interlaken Ost
03031700,5,694,Zürich HB,Hamburg-Altona
03031455,15,380,Köln Hbf,Basel SBB
03031007,0,761,Berlin Ostbahnhof,Interlaken Ost
03031255,0,380,Köln Hbf,Basel SBB
03031512,0,570,Basel SBB,Amsterdam Centraal
03031512,0,380,Basel SBB,Köln Hbf
03030806,0,692,Berlin Ostbahnhof,Basel SBB
03031200,0,763,Interlaken Ost,Berlin Gesundbrunnen
03030804,0,570,Amsterdam Centraal,Basel SBB
03031055,0,380,Köln Hbf,Basel SBB
03031312,0,442,Basel SBB,Dortmund Hbf
03030619,0,761,Berlin Ostbahnhof,Interlaken Ost
03031000,0,761,Interlaken Ost,Berlin Ostbahnhof
03030540,0,559,Hannover Hbf,Basel SBB
03031112,0,442,Basel SBB,Dortmund Hbf
03030850,0,384,Frankfurt(Main)Hbf,Interlaken Ost
03030800,0,761,Interlaken Ost,Berlin Ostbahnhof
03030912,0,442,Basel SBB,Dortmund Hbf
03030650,0,304,Frankfurt(Main)Hbf,Zürich HB
03030600,0,760,Interlaken Ost,Berlin Hbf (tief)
03032257,0,436,Duisburg Hbf,Basel SBB
03031648,0,251,München Hbf,Karlsruhe Hbf
03030927,0,673,Stralsund Hbf,Karlsruhe Hbf
03031806,0,251,Karlsruhe Hbf,München Hbf
03031710,0,268,Karlsruhe Hbf,Kassel-Wilhelmshöhe
03031014,0,518,Hamburg-Altona,Karlsruhe Hbf
03031247,5,251,München Hbf,Karlsruhe Hbf
03031510,0,518,Karlsruhe Hbf,Hamburg-Altona
03031505,0,514,Karlsruhe Hbf,Klagenfurt Hbf
03030609,0,518,Hamburg-Altona,Karlsruhe Hbf
03031206,0,251,Karlsruhe Hbf,München Hbf
03030639,0,367,Salzburg Hbf,Karlsruhe Hbf
03031110,0,673,Karlsruhe Hbf,Stralsund Hbf
03030703,0,268,Kassel-Wilhelmshöhe,Karlsruhe Hbf
03030648,0,251,München Hbf,Karlsruhe Hbf
03030910,0,518,Karlsruhe Hbf,Hamburg-Altona
03030702,0,700,Karlsruhe Hbf,Ostseebad Binz
